用例编号,所属产品,所属模块,相关需求,用例标题,前置条件,步骤,预期,优先级,用例类型,适用阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表内“图片管理”,"1.已登录系统级账号
2.已进入酒店管理页
3.已有酒店信息","1.点击酒店列表右侧图片管理
2.点击弹出框内“添加图片”
3.选择图片打开
4.保存","1.新开酒店图片管理页面，显示已有图片
2.新开选择图片页面
3.选择图片显示在列表内
4.保存成功提示用户",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表内“图片管理”--翻页,"1.已登录系统级账号
2.已进入酒店管理页
3.已有酒店信息","1.点击酒店列表右侧图片管理
2.点击弹出框内“添加图片”
3.翻页（《》<>输入）","1.新开酒店图片管理页面
2.新开选择图片页面
3.翻页成功（参照之前翻页用例）",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表内“图片管理”--刷新,"1.已登录系统级账号
2.已进入酒店管理页
3.酒店相册已更新","1.点击景点列表右侧图片管理
2.点击页面底部刷新","1.新开酒店图片管理页面
2.页面刷新成功，显示最新图片列表",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表内“删除”--删除,"1.已登录系统级账号
2.已进入酒店管理页
3.已有酒店信息","1.点击列表右侧删除
2.点击弹出框内“删除”","1.新开删除酒店确认框
2.删除酒店成功，列表中无改记录",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表内“删除”--取消,"1.已登录系统级账号
2.已进入酒店管理页
3.已有酒店信息","1.点击列表右侧删除
2.点击弹出框内“取消”","1.新开删除酒店确认框
2.酒店仍在列表内",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--填写所有信息,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击保存","1.新开添加酒店信息页面
2.保存酒店成功，列表内显示新添加酒店",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--仅填写必填信息,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、省份、城市、区/县、等级，点击保存","1.新开添加酒店信息页面
2.保存酒店成功，列表内显示新添加酒店",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--地图,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.点击地图","1.新开添加酒店信息页面
2.新开地图设置页面",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店名称为空,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店名称为空，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示用户酒店名称为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--省份为空,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.省份设置为空，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示用户省份为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--市为空,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.市设置为空，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示用户市为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--区/县为空,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.区/县设置为空，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示区/县为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--等级为空,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.等级设置为空，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示等级为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店名称为20个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店名称为20字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店简称为10个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店简称为10字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店名称超出20个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店名称超出20字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.自动截取前面20字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店简称超出10个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店简称超出10字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.自动截取前面10字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--详细地址超长,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.详细地址超出最大字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存酒店失败，提示用户详细地址最大长度",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店简介等于200个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店简介等于200字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--酒店简介超200个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.酒店简介超出200字数，其余填写正确，点击保存","1.新开添加酒店信息页面
2.自动截取前面200字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--选择完省市区后更换省份,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.更改省份","1.新开添加酒店信息页面
2.更改省份信息成功，市、区/县置空",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--选择完省市区后更换市,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.更改市","1.新开添加酒店信息页面
2.更改市信息成功，区/县置空",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--选择完省市区后更换区/县,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.更改区/县","1.新开添加酒店信息页面
2.更改区/县信息成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--选择项字典核对,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.选择省份、城市、区/县、附加属性、等级
3.进入系统中心字典，对比字典内容","1.新开添加酒店信息页面
2.添加页面内字典与系统中心字典内容一致",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--填写所有信息--关闭,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击关闭","1.新开添加酒店信息页面
2.关闭添加弹框成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),添加酒店--填写所有信息--点击“X”,"1.已登录系统级账号
2.已进入酒店管理页","1.点击添加按钮
2.输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击弹出框右侧顶部“X”","1.新开添加酒店信息页面
2.关闭添加弹框成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--更改所有信息,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.重新输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店成功，列表内显示修改后酒店",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置酒店名称为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置酒店名称为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示用户酒店名称为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置省份为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置省份为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示用户省份为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置市为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置市为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示用户市为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置区/县为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置区/县为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示区/县为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置等级为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置等级为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示等级为必填项",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置酒店简称为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置酒店简称为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置详细地址为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置详细地址为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置附加属性为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置附加属性为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--设置酒店简介为空,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.设置酒店简介为空，其余不变
3.点击保存","1.新开编辑酒店信息页面
2.保存酒店成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--修改所有信息--关闭,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.重新输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击关闭","1.新开编辑酒店信息页面
2.关闭添加弹框成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--修改所有信息--点击“X”,"1.已登录系统级账号
2.已进入酒店管理页
3.页面内有酒店信息","1.点击记录右侧编辑
2.重新输入/选择酒店名称、酒店简介、省份、城市、区/县、详细地址、附加属性、等级、酒店简介、地图
3.点击弹出框右侧顶部“X”","1.新开编辑酒店信息页面
2.关闭添加弹框成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店名称等于20个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店名称等于20字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店名称超出20个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店名称超出20字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.自动截取前面20字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店简称等于10个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店简称为10字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店简称超出10个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店简称超出10字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.自动截取前面10字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--详细地址超长,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改详细地址超出最大字数，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.保存酒店失败，提示用户详细地址最大长度",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店简介为200个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店简介为200字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),编辑酒店--酒店简介超200个字,"1.已登录系统级账号
2.已进入酒店管理页","1.点击编辑按钮
2.修改酒店简介超出200字，其余填写正确，点击保存","1.新开编辑酒店信息页面
2.自动截取前面200字，保存成功",3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--向右翻页>,"1.已登录系统级账号
2.列表内有多页酒店记录",1.点击列表底部向右翻页>,1.列表向右翻一页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--向左翻页<,"1.已登录系统级账号
2.列表内有多页酒店记录",1.点击列表底部向左翻页<,1.列表向左翻一页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--向右翻页》,"1.已登录系统级账号
2.列表内有多页酒店记录",1.点击列表底部向右翻页》,1.列表向右翻到最大页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--向左翻页《,"1.已登录系统级账号
2.列表内有多页酒店记录",1.点击列表底部向左翻页《,1.列表向左翻到第一页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--指定翻页（小于最大页）,"1.已登录系统级账号
2.列表内有多页酒店记录",1.页数内输入小于最大页数整数,1.直接跳转到指定页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--指定翻页（等于最大页）,"1.已登录系统级账号
2.列表内有多页酒店记录",1.页数内输入最大页数整数,1.直接跳转到最后一页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--指定翻页（大于最大页）,"1.已登录系统级账号
2.列表内有多页酒店记录",1.页数内输入大于最大页数整数,1.直接跳转到最后一页,3,功能测试,功能测试阶段
,【Java系】金豆云线路管理平台(#9),资源中心(#188),【资源中心】酒店管理：酒店的添加/编辑/删除功能(#621),列表底部--指定翻页（非数字）,"1.已登录系统级账号
2.列表内有多页酒店记录",1.页数内输入大写数字,1.不可输入,3,功能测试,功能测试阶段
